user_id,path,channels,timestamps,conversion,revenue,persona,geo
user_2430,Instagram > TikTok > YouTube > Instagram,"['Instagram', 'TikTok', 'YouTube', 'Instagram']","['2023-04-04T17:13:46', '2023-04-07T16:13:46', '2023-04-10T03:13:46', '2023-04-11T19:13:46']",0,0.0,Impulse Buyers,Tier-2 Cities
user_2432,E-commerce Marketplaces > TikTok,"['E-commerce Marketplaces', 'TikTok']","['2023-06-30T01:43:00', '2023-07-02T19:43:00']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_2433,Programmatic Display > TikTok > TikTok > Instagram > Instagram > TikTok > Instagram,"['Programmatic Display', 'TikTok', 'TikTok', 'Instagram', 'Instagram', 'TikTok', 'Instagram']","['2023-08-01T20:20:23', '2023-08-05T02:20:23', '2023-08-07T16:20:23', '2023-08-09T20:20:23', '2023-08-11T06:20:23', '2023-08-12T02:20:23', '2023-08-12T22:20:23']",0,0.0,Impulse Buyers,Tier-1 Cities
user_2434,E-commerce Marketplaces > YouTube > Instagram > Instagram > E-commerce Marketplaces > TikTok > Programmatic Display > Instagram > Google Search > Influencer Networks > Google Search > Influencer Networks > Programmatic Display > Influencer Networks > TikTok > Instagram > Instagram > TikTok > Instagram > Programmatic Display > Google Search > Google Search > Influencer Networks > E-commerce Marketplaces > Instagram > Influencer Networks > TikTok > Instagram > TikTok > Programmatic Display > TikTok > Influencer Networks > E-commerce Marketplaces > Google Search > Programmatic Display > E-commerce Marketplaces > Google Search > Instagram > Instagram > Influencer Networks > Google Search > Instagram > Programmatic Display > Programmatic Display > YouTube > TikTok > E-commerce Marketplaces > TikTok > E-commerce Marketplaces > Instagram > Programmatic Display > YouTube > E-commerce Marketplaces > TikTok > Instagram,"['E-commerce Marketplaces', 'YouTube', 'Instagram', 'Instagram', 'E-commerce Marketplaces', 'TikTok', 'Programmatic Display', 'Instagram', 'Google Search', 'Influencer Networks', 'Google Search', 'Influencer Networks', 'Programmatic Display', 'Influencer Networks', 'TikTok', 'Instagram', 'Instagram', 'TikTok', 'Instagram', 'Programmatic Display', 'Google Search', 'Google Search', 'Influencer Networks', 'E-commerce Marketplaces', 'Instagram', 'Influencer Networks', 'TikTok', 'Instagram', 'TikTok', 'Programmatic Display', 'TikTok', 'Influencer Networks', 'E-commerce Marketplaces', 'Google Search', 'Programmatic Display', 'E-commerce Marketplaces', 'Google Search', 'Instagram', 'Instagram', 'Influencer Networks', 'Google Search', 'Instagram', 'Programmatic Display', 'Programmatic Display', 'YouTube', 'TikTok', 'E-commerce Marketplaces', 'TikTok', 'E-commerce Marketplaces', 'Instagram', 'Programmatic Display', 'YouTube', 'E-commerce Marketplaces', 'TikTok', 'Instagram']","['2023-02-08T07:09:01.057617', '2023-02-08T07:09:01.256930', '2023-02-08T07:09:01.457415', '2023-02-08T07:09:01.608641', '2023-02-08T07:09:01.812871', '2023-02-08T07:09:02.030519', '2023-02-08T07:09:02.220759', '2023-02-08T07:09:02.419004', '2023-02-08T07:09:02.681553', '2023-02-08T07:09:02.814639', '2023-02-08T07:09:03.036910', '2023-02-08T07:09:03.261769', '2023-02-08T07:09:03.460660', '2023-02-08T07:09:03.650064', '2023-02-08T07:09:03.819112', '2023-02-08T07:09:04.066041', '2023-02-08T07:09:04.269681', '2023-02-08T07:09:04.484378', '2023-02-08T07:09:04.693833', '2023-02-08T07:09:04.884751', '2023-02-08T07:09:05.032292', '2023-02-08T07:09:05.220156', '2023-02-08T07:09:05.460053', '2023-02-08T07:09:05.691355', '2023-02-08T07:09:05.807078', '2023-02-08T07:09:06.066136', '2023-02-08T07:09:06.238016', '2023-02-08T07:09:06.476450', '2023-02-08T07:09:06.633895', '2023-02-08T07:09:06.838535', '2023-02-08T07:09:07.070167', '2023-02-08T07:09:07.282213', '2023-02-08T07:09:07.479699', '2023-02-08T07:09:07.687495', '2023-02-08T07:09:07.862183', '2023-02-08T07:09:08.037486', '2023-02-08T07:09:08.247240', '2023-02-08T07:09:08.443253', '2023-02-08T07:09:08.605178', '2023-02-08T07:09:08.800356', '2023-02-08T07:09:09.000311', '2023-02-08T07:09:09.216026', '2023-02-08T07:09:09.474286', '2023-02-08T07:09:09.652824', '2023-02-08T07:09:09.886064', '2023-02-08T07:09:10.085883', '2023-02-08T07:09:10.218977', '2023-02-08T07:09:10.408087', '2023-02-08T07:09:10.698551', '2023-02-08T07:09:10.845952', '2023-02-08T07:09:11.088102', '2023-02-08T07:09:11.202145', '2023-02-08T07:09:11.421267', '2023-02-08T07:09:11.652897', '2023-02-08T07:09:11.860046']",0,0.0,Unknown,International
user_2435,YouTube,['YouTube'],['2023-05-05T04:00:11'],0,0.0,Premium Fitness Users,Tier-2 Cities
user_2436,Influencer Networks,['Influencer Networks'],['2023-10-27T20:38:00'],0,0.0,Gen-Z Trend Seekers,International
user_2437,TikTok > YouTube > YouTube > Instagram > Programmatic Display > Influencer Networks > Influencer Networks > Influencer Networks > YouTube,"['TikTok', 'YouTube', 'YouTube', 'Instagram', 'Programmatic Display', 'Influencer Networks', 'Influencer Networks', 'Influencer Networks', 'YouTube']","['2023-09-04T03:08:22', '2023-09-07T09:08:22', '2023-09-10T06:08:22', '2023-09-12T06:08:22', '2023-09-13T20:08:22', '2023-09-15T04:08:22', '2023-09-15T14:08:22', '2023-09-15T15:08:22', '2023-09-16T12:08:22']",0,0.0,Premium Fitness Users,Tier-2 Cities
user_2438,Google Search > Instagram > YouTube > Instagram > TikTok > TikTok > Instagram,"['Google Search', 'Instagram', 'YouTube', 'Instagram', 'TikTok', 'TikTok', 'Instagram']","['2023-11-28T07:18:07', '2023-11-30T23:18:07', '2023-12-03T19:18:07', '2023-12-05T14:18:07', '2023-12-06T19:18:07', '2023-12-07T20:18:07', '2023-12-08T02:18:07']",0,0.0,Impulse Buyers,International
user_2439,Instagram > Google Search > Programmatic Display,"['Instagram', 'Google Search', 'Programmatic Display']","['2023-09-11T21:30:51', '2023-09-14T22:30:51', '2023-09-17T06:30:51']",0,0.0,Impulse Buyers,International
user_244,Instagram > Influencer Networks > TikTok,"['Instagram', 'Influencer Networks', 'TikTok']","['2023-09-12T02:17:17', '2023-09-14T15:17:17', '2023-09-17T09:17:17']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2440,YouTube > TikTok > TikTok > Google Search > Instagram,"['YouTube', 'TikTok', 'TikTok', 'Google Search', 'Instagram']","['2023-12-22T18:53:34', '2023-12-25T23:53:34', '2023-12-28T21:53:34', '2023-12-31T04:53:34', '2024-01-01T18:53:34']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2441,TikTok > TikTok > TikTok > Influencer Networks > Google Search > TikTok > YouTube > E-commerce Marketplaces > Google Search > Influencer Networks > Instagram > Programmatic Display > E-commerce Marketplaces > Instagram > YouTube > E-commerce Marketplaces > Google Search > Google Search > Google Search > Programmatic Display > YouTube > Google Search > Programmatic Display > Google Search > YouTube > Google Search > YouTube > Instagram > YouTube > Google Search > Instagram > Programmatic Display > YouTube > Influencer Networks > TikTok > Instagram > Google Search > Instagram > Google Search > Instagram > YouTube > E-commerce Marketplaces > E-commerce Marketplaces > Google Search > E-commerce Marketplaces > TikTok > E-commerce Marketplaces > Influencer Networks > E-commerce Marketplaces > Google Search > Influencer Networks > TikTok > YouTube > YouTube > TikTok > Programmatic Display > TikTok > TikTok > Instagram > Influencer Networks > Programmatic Display > TikTok > YouTube > E-commerce Marketplaces > Influencer Networks,"['TikTok', 'TikTok', 'TikTok', 'Influencer Networks', 'Google Search', 'TikTok', 'YouTube', 'E-commerce Marketplaces', 'Google Search', 'Influencer Networks', 'Instagram', 'Programmatic Display', 'E-commerce Marketplaces', 'Instagram', 'YouTube', 'E-commerce Marketplaces', 'Google Search', 'Google Search', 'Google Search', 'Programmatic Display', 'YouTube', 'Google Search', 'Programmatic Display', 'Google Search', 'YouTube', 'Google Search', 'YouTube', 'Instagram', 'YouTube', 'Google Search', 'Instagram', 'Programmatic Display', 'YouTube', 'Influencer Networks', 'TikTok', 'Instagram', 'Google Search', 'Instagram', 'Google Search', 'Instagram', 'YouTube', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search', 'E-commerce Marketplaces', 'TikTok', 'E-commerce Marketplaces', 'Influencer Networks', 'E-commerce Marketplaces', 'Google Search', 'Influencer Networks', 'TikTok', 'YouTube', 'YouTube', 'TikTok', 'Programmatic Display', 'TikTok', 'TikTok', 'Instagram', 'Influencer Networks', 'Programmatic Display', 'TikTok', 'YouTube', 'E-commerce Marketplaces', 'Influencer Networks']","['2023-07-19T00:26:32.047442', '2023-07-19T00:26:32.278346', '2023-07-19T00:26:32.438347', '2023-07-19T00:26:32.603095', '2023-07-19T00:26:32.820010', '2023-07-19T00:26:33.015200', '2023-07-19T00:26:33.231612', '2023-07-19T00:26:33.454525', '2023-07-19T00:26:33.624099', '2023-07-19T00:26:33.859972', '2023-07-19T00:26:34.082432', '2023-07-19T00:26:34.282237', '2023-07-19T00:26:34.451334', '2023-07-19T00:26:34.654523', '2023-07-19T00:26:34.814360', '2023-07-19T00:26:35.082365', '2023-07-19T00:26:35.251959', '2023-07-19T00:26:35.498926', '2023-07-19T00:26:35.693235', '2023-07-19T00:26:35.867758', '2023-07-19T00:26:36.087024', '2023-07-19T00:26:36.252978', '2023-07-19T00:26:36.421434', '2023-07-19T00:26:36.614161', '2023-07-19T00:26:36.822769', '2023-07-19T00:26:37.090857', '2023-07-19T00:26:37.214417', '2023-07-19T00:26:37.407614', '2023-07-19T00:26:37.625854', '2023-07-19T00:26:37.895303', '2023-07-19T00:26:38.019230', '2023-07-19T00:26:38.236328', '2023-07-19T00:26:38.439048', '2023-07-19T00:26:38.675492', '2023-07-19T00:26:38.842118', '2023-07-19T00:26:39.076493', '2023-07-19T00:26:39.263229', '2023-07-19T00:26:39.435716', '2023-07-19T00:26:39.648597', '2023-07-19T00:26:39.830179', '2023-07-19T00:26:40.002804', '2023-07-19T00:26:40.223450', '2023-07-19T00:26:40.453654', '2023-07-19T00:26:40.693193', '2023-07-19T00:26:40.869808', '2023-07-19T00:26:41.002668', '2023-07-19T00:26:41.210028', '2023-07-19T00:26:41.441191', '2023-07-19T00:26:41.643194', '2023-07-19T00:26:41.801040', '2023-07-19T00:26:42.082593', '2023-07-19T00:26:42.266490', '2023-07-19T00:26:42.455480', '2023-07-19T00:26:42.674287', '2023-07-19T00:26:42.811094', '2023-07-19T00:26:43.010273', '2023-07-19T00:26:43.288326', '2023-07-19T00:26:43.495248', '2023-07-19T00:26:43.670099', '2023-07-19T00:26:43.814737', '2023-07-19T00:26:44.095672', '2023-07-19T00:26:44.268414', '2023-07-19T00:26:44.498499', '2023-07-19T00:26:44.678549', '2023-07-19T00:26:44.845615']",0,0.0,Unknown,International
user_2443,Programmatic Display > Instagram > Influencer Networks > TikTok > Influencer Networks > TikTok > Influencer Networks > Influencer Networks > TikTok,"['Programmatic Display', 'Instagram', 'Influencer Networks', 'TikTok', 'Influencer Networks', 'TikTok', 'Influencer Networks', 'Influencer Networks', 'TikTok']","['2023-06-28T07:55:10', '2023-07-01T12:55:10', '2023-07-03T13:55:10', '2023-07-05T12:55:10', '2023-07-06T14:55:10', '2023-07-07T09:55:10', '2023-07-08T01:55:10', '2023-07-08T08:55:10', '2023-07-08T12:55:10']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2445,Programmatic Display > Instagram > Google Search > TikTok > Programmatic Display > Influencer Networks > TikTok,"['Programmatic Display', 'Instagram', 'Google Search', 'TikTok', 'Programmatic Display', 'Influencer Networks', 'TikTok']","['2023-07-13T02:18:47', '2023-07-16T01:18:47', '2023-07-18T23:18:47', '2023-07-20T15:18:47', '2023-07-22T06:18:47', '2023-07-23T17:18:47', '2023-07-24T08:18:47']",0,0.0,Gen-Z Trend Seekers,International
user_2447,Programmatic Display > Influencer Networks > Instagram > Instagram > TikTok > TikTok,"['Programmatic Display', 'Influencer Networks', 'Instagram', 'Instagram', 'TikTok', 'TikTok']","['2023-01-30T09:26:49', '2023-02-02T02:26:49', '2023-02-04T03:26:49', '2023-02-06T00:26:49', '2023-02-07T17:26:49', '2023-02-08T15:26:49']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2448,Instagram > Instagram > Google Search > Instagram,"['Instagram', 'Instagram', 'Google Search', 'Instagram']","['2023-06-17T16:34:10', '2023-06-20T22:34:10', '2023-06-23T07:34:10', '2023-06-25T06:34:10']",0,0.0,Impulse Buyers,Tier-3 Cities
user_2449,Influencer Networks > TikTok > TikTok > Instagram > Instagram > TikTok > TikTok > TikTok,"['Influencer Networks', 'TikTok', 'TikTok', 'Instagram', 'Instagram', 'TikTok', 'TikTok', 'TikTok']","['2023-11-15T21:30:11', '2023-11-18T13:30:11', '2023-11-20T18:30:11', '2023-11-23T02:30:11', '2023-11-24T19:30:11', '2023-11-25T10:30:11', '2023-11-25T23:30:11', '2023-11-26T05:30:11']",1,3970.23,Impulse Buyers,Tier-2 Cities
user_2450,Influencer Networks > Instagram > Influencer Networks > Instagram > Influencer Networks > YouTube > Programmatic Display,"['Influencer Networks', 'Instagram', 'Influencer Networks', 'Instagram', 'Influencer Networks', 'YouTube', 'Programmatic Display']","['2023-01-15T07:09:46', '2023-01-18T12:09:46', '2023-01-20T17:09:46', '2023-01-23T03:09:46', '2023-01-24T09:09:46', '2023-01-25T04:09:46', '2023-01-25T14:09:46']",0,0.0,Premium Fitness Users,Tier-3 Cities
user_2451,TikTok > Google Search > TikTok > Google Search > E-commerce Marketplaces,"['TikTok', 'Google Search', 'TikTok', 'Google Search', 'E-commerce Marketplaces']","['2023-07-11T10:07:11', '2023-07-13T23:07:11', '2023-07-16T02:07:11', '2023-07-17T20:07:11', '2023-07-19T07:07:11']",0,0.0,Budget Parents,Tier-1 Cities
user_2452,Influencer Networks > Programmatic Display > E-commerce Marketplaces,"['Influencer Networks', 'Programmatic Display', 'E-commerce Marketplaces']","['2023-12-22T00:04:06', '2023-12-24T15:04:06', '2023-12-27T11:04:06']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2453,Instagram > YouTube > E-commerce Marketplaces > Instagram > YouTube > YouTube > Instagram > Influencer Networks > TikTok,"['Instagram', 'YouTube', 'E-commerce Marketplaces', 'Instagram', 'YouTube', 'YouTube', 'Instagram', 'Influencer Networks', 'TikTok']","['2023-04-19T06:49:55', '2023-04-22T04:49:55', '2023-04-24T13:49:55', '2023-04-26T16:49:55', '2023-04-27T22:49:55', '2023-04-28T11:49:55', '2023-04-28T15:49:55', '2023-04-28T17:49:55', '2023-04-29T14:49:55']",0,0.0,Premium Fitness Users,International
user_2454,Instagram > Influencer Networks > TikTok > Influencer Networks > E-commerce Marketplaces > Influencer Networks > TikTok > Instagram > Influencer Networks > Influencer Networks,"['Instagram', 'Influencer Networks', 'TikTok', 'Influencer Networks', 'E-commerce Marketplaces', 'Influencer Networks', 'TikTok', 'Instagram', 'Influencer Networks', 'Influencer Networks']","['2023-03-02T18:17:14', '2023-03-05T19:17:14', '2023-03-07T20:17:14', '2023-03-10T02:17:14', '2023-03-11T10:17:14', '2023-03-12T02:17:14', '2023-03-12T14:17:14', '2023-03-12T16:17:14', '2023-03-12T19:17:14', '2023-03-13T15:17:14']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_2455,Google Search > Instagram > Influencer Networks > Instagram > YouTube > YouTube,"['Google Search', 'Instagram', 'Influencer Networks', 'Instagram', 'YouTube', 'YouTube']","['2023-06-18T19:40:15', '2023-06-21T16:40:15', '2023-06-23T18:40:15', '2023-06-26T04:40:15', '2023-06-27T18:40:15', '2023-06-28T21:40:15']",0,0.0,Premium Fitness Users,Tier-3 Cities
user_2456,TikTok > Instagram > Influencer Networks > Programmatic Display,"['TikTok', 'Instagram', 'Influencer Networks', 'Programmatic Display']","['2023-09-24T20:40:21', '2023-09-28T05:40:21', '2023-09-30T23:40:21', '2023-10-02T15:40:21']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2457,Influencer Networks > YouTube,"['Influencer Networks', 'YouTube']","['2023-07-20T10:00:45', '2023-07-23T06:00:45']",0,0.0,Premium Fitness Users,Tier-2 Cities
user_2458,Influencer Networks > Influencer Networks > Instagram,"['Influencer Networks', 'Influencer Networks', 'Instagram']","['2023-12-22T04:55:21', '2023-12-25T12:55:21', '2023-12-27T16:55:21']",0,0.0,Premium Fitness Users,Tier-3 Cities
user_2459,Google Search > E-commerce Marketplaces > E-commerce Marketplaces > E-commerce Marketplaces > YouTube > Google Search > Google Search > E-commerce Marketplaces,"['Google Search', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'YouTube', 'Google Search', 'Google Search', 'E-commerce Marketplaces']","['2023-01-18T04:25:33', '2023-01-21T11:25:33', '2023-01-23T19:25:33', '2023-01-25T20:25:33', '2023-01-27T00:25:33', '2023-01-28T04:25:33', '2023-01-28T11:25:33', '2023-01-29T05:25:33']",0,0.0,Budget Parents,Tier-1 Cities
user_246,Programmatic Display > Instagram > TikTok > TikTok > TikTok > Instagram,"['Programmatic Display', 'Instagram', 'TikTok', 'TikTok', 'TikTok', 'Instagram']","['2023-06-03T10:46:51', '2023-06-06T21:46:51', '2023-06-09T12:46:51', '2023-06-11T15:46:51', '2023-06-13T00:46:51', '2023-06-14T00:46:51']",0,0.0,Impulse Buyers,International
user_2460,Instagram > TikTok > YouTube > Instagram,"['Instagram', 'TikTok', 'YouTube', 'Instagram']","['2023-09-13T14:04:10', '2023-09-16T08:04:10', '2023-09-18T21:04:10', '2023-09-21T05:04:10']",0,0.0,Impulse Buyers,International
user_2462,TikTok > Instagram > Instagram > TikTok > Instagram,"['TikTok', 'Instagram', 'Instagram', 'TikTok', 'Instagram']","['2023-07-26T14:41:16', '2023-07-29T06:41:16', '2023-07-31T23:41:16', '2023-08-03T10:41:16', '2023-08-04T16:41:16']",0,0.0,Impulse Buyers,Tier-2 Cities
user_2463,Influencer Networks > E-commerce Marketplaces > E-commerce Marketplaces > Google Search > Google Search > TikTok > Google Search > Google Search > TikTok > Google Search,"['Influencer Networks', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search', 'Google Search', 'TikTok', 'Google Search', 'Google Search', 'TikTok', 'Google Search']","['2023-05-24T15:14:46', '2023-05-27T11:14:46', '2023-05-29T22:14:46', '2023-05-31T23:14:46', '2023-06-02T19:14:46', '2023-06-03T14:14:46', '2023-06-04T12:14:46', '2023-06-05T03:14:46', '2023-06-05T18:14:46', '2023-06-06T06:14:46']",0,0.0,Budget Parents,Tier-2 Cities
user_2464,Influencer Networks > Influencer Networks > TikTok > Instagram > TikTok > TikTok > Instagram > Instagram > Programmatic Display,"['Influencer Networks', 'Influencer Networks', 'TikTok', 'Instagram', 'TikTok', 'TikTok', 'Instagram', 'Instagram', 'Programmatic Display']","['2023-11-22T20:19:37', '2023-11-25T23:19:37', '2023-11-28T07:19:37', '2023-11-30T12:19:37', '2023-12-01T22:19:37', '2023-12-02T20:19:37', '2023-12-03T08:19:37', '2023-12-03T11:19:37', '2023-12-03T16:19:37']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2465,Google Search > Google Search > YouTube,"['Google Search', 'Google Search', 'YouTube']","['2023-07-07T16:42:31', '2023-07-10T13:42:31', '2023-07-12T19:42:31']",0,0.0,Budget Parents,International
user_2466,E-commerce Marketplaces > Instagram > Influencer Networks > Instagram > Instagram > Influencer Networks,"['E-commerce Marketplaces', 'Instagram', 'Influencer Networks', 'Instagram', 'Instagram', 'Influencer Networks']","['2023-03-24T13:42:16', '2023-03-27T10:42:16', '2023-03-29T11:42:16', '2023-03-31T10:42:16', '2023-04-02T00:42:16', '2023-04-03T07:42:16']",0,0.0,Premium Fitness Users,Tier-1 Cities
user_2467,Influencer Networks > Instagram > Influencer Networks,"['Influencer Networks', 'Instagram', 'Influencer Networks']","['2023-12-09T08:16:19', '2023-12-12T01:16:19', '2023-12-14T08:16:19']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2468,Instagram > Instagram > Influencer Networks > Instagram > TikTok > Instagram > Instagram > Programmatic Display > Instagram > Influencer Networks,"['Instagram', 'Instagram', 'Influencer Networks', 'Instagram', 'TikTok', 'Instagram', 'Instagram', 'Programmatic Display', 'Instagram', 'Influencer Networks']","['2023-04-23T20:10:05', '2023-04-26T19:10:05', '2023-04-28T21:10:05', '2023-04-30T17:10:05', '2023-05-02T03:10:05', '2023-05-03T14:10:05', '2023-05-04T09:10:05', '2023-05-05T00:10:05', '2023-05-05T09:10:05', '2023-05-06T04:10:05']",0,0.0,Gen-Z Trend Seekers,Tier-1 Cities
user_247,Influencer Networks > Instagram > TikTok > TikTok > Instagram > Influencer Networks > E-commerce Marketplaces > Influencer Networks,"['Influencer Networks', 'Instagram', 'TikTok', 'TikTok', 'Instagram', 'Influencer Networks', 'E-commerce Marketplaces', 'Influencer Networks']","['2023-05-25T01:23:51', '2023-05-28T12:23:51', '2023-05-30T19:23:51', '2023-06-01T20:23:51', '2023-06-03T15:23:51', '2023-06-04T21:23:51', '2023-06-05T16:23:51', '2023-06-06T11:23:51']",0,0.0,Gen-Z Trend Seekers,Tier-2 Cities
user_2470,TikTok > Programmatic Display > Instagram > YouTube > Instagram > Influencer Networks > Influencer Networks,"['TikTok', 'Programmatic Display', 'Instagram', 'YouTube', 'Instagram', 'Influencer Networks', 'Influencer Networks']","['2023-08-17T05:02:20', '2023-08-20T08:02:20', '2023-08-22T23:02:20', '2023-08-25T07:02:20', '2023-08-26T20:02:20', '2023-08-27T09:02:20', '2023-08-27T14:02:20']",0,0.0,Gen-Z Trend Seekers,Tier-1 Cities
user_2472,TikTok > Instagram > E-commerce Marketplaces,"['TikTok', 'Instagram', 'E-commerce Marketplaces']","['2023-03-30T11:55:19', '2023-04-02T04:55:19', '2023-04-05T03:55:19']",1,7325.87,Budget Parents,Tier-2 Cities
user_2473,Instagram > Programmatic Display > Instagram > Influencer Networks > Instagram > E-commerce Marketplaces > Instagram > Influencer Networks,"['Instagram', 'Programmatic Display', 'Instagram', 'Influencer Networks', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'Influencer Networks']","['2023-04-29T13:55:42', '2023-05-02T18:55:42', '2023-05-04T20:55:42', '2023-05-07T01:55:42', '2023-05-08T21:55:42', '2023-05-10T05:55:42', '2023-05-10T14:55:42', '2023-05-11T13:55:42']",0,0.0,Premium Fitness Users,International
user_2474,Influencer Networks > Google Search > Instagram,"['Influencer Networks', 'Google Search', 'Instagram']","['2023-07-15T01:50:11', '2023-07-18T10:50:11', '2023-07-21T00:50:11']",0,0.0,Gen-Z Trend Seekers,Tier-1 Cities
user_2475,Programmatic Display > Instagram > Instagram > TikTok > Influencer Networks > Programmatic Display > Programmatic Display,"['Programmatic Display', 'Instagram', 'Instagram', 'TikTok', 'Influencer Networks', 'Programmatic Display', 'Programmatic Display']","['2023-11-27T00:53:12', '2023-11-29T18:53:12', '2023-12-02T15:53:12', '2023-12-05T00:53:12', '2023-12-06T19:53:12', '2023-12-08T02:53:12', '2023-12-08T05:53:12']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
user_2476,Programmatic Display > Influencer Networks > E-commerce Marketplaces > Google Search > E-commerce Marketplaces > E-commerce Marketplaces > Google Search,"['Programmatic Display', 'Influencer Networks', 'E-commerce Marketplaces', 'Google Search', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Google Search']","['2023-06-03T15:07:41', '2023-06-06T23:07:41', '2023-06-09T03:07:41', '2023-06-11T11:07:41', '2023-06-13T00:07:41', '2023-06-14T04:07:41', '2023-06-14T07:07:41']",0,0.0,Budget Parents,Tier-1 Cities
user_2477,YouTube,['YouTube'],['2023-01-25T17:23:52'],0,0.0,Premium Fitness Users,Tier-3 Cities
user_2478,Google Search > Instagram > TikTok,"['Google Search', 'Instagram', 'TikTok']","['2023-06-28T16:17:03', '2023-07-01T07:17:03', '2023-07-04T03:17:03']",0,0.0,Impulse Buyers,Tier-1 Cities
user_2479,Influencer Networks > E-commerce Marketplaces > Instagram > Instagram > E-commerce Marketplaces > Instagram > TikTok > TikTok,"['Influencer Networks', 'E-commerce Marketplaces', 'Instagram', 'Instagram', 'E-commerce Marketplaces', 'Instagram', 'TikTok', 'TikTok']","['2023-03-30T04:52:05', '2023-04-01T23:52:05', '2023-04-04T19:52:05', '2023-04-06T12:52:05', '2023-04-07T15:52:05', '2023-04-08T12:52:05', '2023-04-09T06:52:05', '2023-04-09T11:52:05']",0,0.0,Impulse Buyers,International
user_248,TikTok > Influencer Networks > TikTok > TikTok > TikTok > TikTok > Instagram > TikTok > Influencer Networks > Influencer Networks,"['TikTok', 'Influencer Networks', 'TikTok', 'TikTok', 'TikTok', 'TikTok', 'Instagram', 'TikTok', 'Influencer Networks', 'Influencer Networks']","['2023-12-02T13:38:30', '2023-12-05T10:38:30', '2023-12-07T11:38:30', '2023-12-09T21:38:30', '2023-12-11T19:38:30', '2023-12-12T08:38:30', '2023-12-13T06:38:30', '2023-12-13T17:38:30', '2023-12-14T02:38:30', '2023-12-14T17:38:30']",0,0.0,Gen-Z Trend Seekers,Tier-1 Cities
user_2480,Google Search > E-commerce Marketplaces > E-commerce Marketplaces > E-commerce Marketplaces > Influencer Networks > TikTok > E-commerce Marketplaces > Google Search,"['Google Search', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'E-commerce Marketplaces', 'Influencer Networks', 'TikTok', 'E-commerce Marketplaces', 'Google Search']","['2023-12-10T15:50:13', '2023-12-13T12:50:13', '2023-12-16T04:50:13', '2023-12-18T09:50:13', '2023-12-19T14:50:13', '2023-12-20T20:50:13', '2023-12-21T01:50:13', '2023-12-21T18:50:13']",0,0.0,Budget Parents,International
user_2481,E-commerce Marketplaces > Google Search > Instagram > Google Search > Google Search > E-commerce Marketplaces > Google Search,"['E-commerce Marketplaces', 'Google Search', 'Instagram', 'Google Search', 'Google Search', 'E-commerce Marketplaces', 'Google Search']","['2023-12-22T05:58:30', '2023-12-24T20:58:30', '2023-12-27T19:58:30', '2023-12-29T08:58:30', '2023-12-30T13:58:30', '2023-12-31T17:58:30', '2024-01-01T15:58:30']",0,0.0,Budget Parents,Tier-2 Cities
user_2482,Google Search > Instagram > Instagram > TikTok > TikTok > TikTok > TikTok,"['Google Search', 'Instagram', 'Instagram', 'TikTok', 'TikTok', 'TikTok', 'TikTok']","['2023-10-09T16:27:27', '2023-10-12T10:27:27', '2023-10-14T16:27:27', '2023-10-16T19:27:27', '2023-10-17T22:27:27', '2023-10-18T17:27:27', '2023-10-19T09:27:27']",0,0.0,Impulse Buyers,Tier-2 Cities
user_2483,TikTok > Influencer Networks > TikTok > Influencer Networks > Instagram > TikTok > Influencer Networks > TikTok,"['TikTok', 'Influencer Networks', 'TikTok', 'Influencer Networks', 'Instagram', 'TikTok', 'Influencer Networks', 'TikTok']","['2023-02-02T01:50:58', '2023-02-05T02:50:58', '2023-02-07T18:50:58', '2023-02-09T22:50:58', '2023-02-11T08:50:58', '2023-02-12T17:50:58', '2023-02-12T21:50:58', '2023-02-12T22:50:58']",0,0.0,Gen-Z Trend Seekers,Tier-3 Cities
